Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,relative_humidity,Trange,Year,Month,Week,Day,precip_7D_avg
2,2014-05-06,63,45,54.0,38,47,0.0,28,18,2014,5,19,6,0.30999999999999933
1,2014-05-07,78,48,63.0,42,50,0.0,34,30,2014,5,19,7,0.019999999999999605
2,2014-05-07,80,52,66.0,47,55,0.0,46,28,2014,5,19,7,0.019999999999999383
1,2014-05-08,89,51,70.0,55,63,0.1,63,38,2014,5,19,8,0.021428571428571037
2,2014-05-08,93,68,80.5,58,66,0.0,56,25,2014,5,19,8,0.007142857142856527
1,2014-05-09,73,54,63.5,52,58,1.03,65,19,2014,5,19,9,0.16857142857142818
2,2014-05-09,76,57,66.5,56,61,1.43,71,19,2014,5,19,9,0.20571428571428507
1,2014-05-10,77,47,62.0,42,52,0.0,35,30,2014,5,19,10,0.16857142857142818
2,2014-05-10,77,52,64.5,44,54,0.0,39,25,2014,5,19,10,0.20571428571428507
1,2014-05-11,81,52,66.5,53,59,0.12,63,29,2014,5,19,11,0.1857142857142853
2,2014-05-11,85,63,74.0,55,61,0.41,57,22,2014,5,19,11,0.2642857142857136
1,2014-05-12,84,64,74.0,64,67,2.09,78,20,2014,5,20,12,0.47714285714285676
2,2014-05-12,86,65,75.5,67,70,0.03,82,21,2014,5,20,12,0.2671428571428565
1,2014-05-13,67,52,59.5,53,56,0.12,77,15,2014,5,20,13,0.4942857142857139
2,2014-05-13,70,54,62.0,55,58,0.14,78,16,2014,5,20,13,0.2871428571428565
1,2014-05-14,56,44,50.0,39,46,0.02,40,12,2014,5,20,14,0.4971428571428568
2,2014-05-14,57,44,50.5,41,48,0.06,50,13,2014,5,20,14,0.29571428571428504
1,2014-05-15,55,40,47.5,35,41,0.19,20,15,2014,5,20,15,0.5099999999999996
2,2014-05-15,57,42,49.5,38,43,0.26,35,15,2014,5,20,15,0.33285714285714224
1,2014-05-16,46,37,41.5,34,38,0.1,21,9,2014,5,20,16,0.3771428571428567
2,2014-05-16,45,41,43.0,37,40,0.08,46,4,2014,5,20,16,0.1399999999999994
1,2014-05-17,60,39,49.5,33,42,0.0,6,21,2014,5,20,17,0.3771428571428567
2,2014-05-17,61,41,51.0,34,44,0.0,11,20,2014,5,20,17,0.1399999999999994
1,2014-05-18,69,47,58.0,37,48,0.0,20,22,2014,5,20,18,0.35999999999999954
2,2014-05-18,70,48,59.0,38,49,0.0,23,22,2014,5,20,18,0.08142857142857084
1,2014-05-19,69,45,57.0,40,50,0.0,33,24,2014,5,21,19,0.061428571428571006
2,2014-05-19,71,53,62.0,40,52,0.0,28,18,2014,5,21,19,0.07714285714285654
1,2014-05-20,85,62,73.5,58,63,0.82,65,23,2014,5,21,20,0.16142857142857098
2,2014-05-20,87,63,75.0,60,65,0.64,67,24,2014,5,21,20,0.14857142857142794
1,2014-05-21,86,63,74.5,55,63,0.01,56,23,2014,5,21,21,0.15999999999999953
2,2014-05-21,89,68,78.5,58,66,0.01,58,21,2014,5,21,21,0.1414285714285708
1,2014-05-22,70,53,61.5,47,54,0.0,53,17,2014,5,21,22,0.1328571428571424
2,2014-05-22,69,54,61.5,50,56,0.0,63,15,2014,5,21,22,0.10428571428571365
1,2014-05-23,69,48,58.5,43,51,0.0,43,21,2014,5,21,23,0.11857142857142812
2,2014-05-23,68,51,59.5,46,52,0.0,52,17,2014,5,21,23,0.09285714285714222
1,2014-05-24,74,47,60.5,42,52,0.0,37,27,2014,5,21,24,0.11857142857142812
2,2014-05-24,74,50,62.0,45,53,0.0,45,24,2014,5,21,24,0.09285714285714222
1,2014-05-25,83,50,66.5,46,56,0.0,42,33,2014,5,21,25,0.11857142857142812
2,2014-05-25,85,54,69.5,49,58,0.0,47,31,2014,5,21,25,0.09285714285714222
1,2014-05-26,87,61,74.0,59,65,0.0,66,26,2014,5,22,26,0.11857142857142812
2,2014-05-26,90,67,78.5,62,67,0.08,67,23,2014,5,22,26,0.10428571428571365
1,2014-05-27,85,58,71.5,61,65,0.21,75,27,2014,5,22,27,0.031428571428570994
2,2014-05-27,85,61,73.0,65,68,0.5,82,24,2014,5,22,27,0.08428571428571364
1,2014-05-28,71,56,63.5,49,55,0.03,56,15,2014,5,22,28,0.03428571428571385
2,2014-05-28,73,58,65.5,54,59,0.68,67,15,2014,5,22,28,0.17999999999999935
1,2014-05-29,76,54,65.0,51,57,0.0,59,22,2014,5,22,29,0.03428571428571385
2,2014-05-29,77,57,67.0,55,59,0.0,67,20,2014,5,22,29,0.17999999999999935
1,2014-05-30,79,53,66.0,49,57,0.0,52,26,2014,5,22,30,0.03428571428571385
2,2014-05-30,79,57,68.0,53,59,0.0,60,22,2014,5,22,30,0.17999999999999935
1,2014-05-31,88,54,71.0,50,59,0.0,48,34,2014,5,22,31,0.03428571428571385
2,2014-05-31,89,60,74.5,53,62,0.0,52,29,2014,5,22,31,0.17999999999999935
1,2014-06-01,90,63,76.5,59,66,0.0,63,27,2014,6,22,1,0.03428571428571385
2,2014-06-01,92,69,80.5,60,68,0.0,60,23,2014,6,22,1,0.17999999999999935
1,2014-06-02,83,68,75.5,62,67,0.14,71,15,2014,6,23,2,0.05428571428571386
2,2014-06-02,85,69,77.0,65,70,0.2,75,16,2014,6,23,2,0.19714285714285648
1,2014-06-03,81,66,73.5,50,60,0.0,46,15,2014,6,23,3,0.02428571428571386
2,2014-06-03,82,70,76.0,53,62,0.0,50,12,2014,6,23,3,0.12571428571428506
1,2014-06-04,70,55,62.5,53,57,0.19,70,15,2014,6,23,4,0.04714285714285671
2,2014-06-04,72,58,65.0,56,59,0.12,74,14,2014,6,23,4,0.045714285714285055
1,2014-06-05,76,52,64.0,42,53,0.0,33,24,2014,6,23,5,0.04714285714285671
2,2014-06-05,75,56,65.5,44,55,0.0,38,19,2014,6,23,5,0.045714285714285055
1,2014-06-06,81,49,65.0,40,54,0.0,26,32,2014,6,23,6,0.04714285714285671
2,2014-06-06,82,54,68.0,42,55,0.0,29,28,2014,6,23,6,0.045714285714285055
1,2014-06-07,84,57,70.5,50,59,0.08,49,27,2014,6,23,7,0.05857142857142814
2,2014-06-07,85,62,73.5,51,60,0.12,48,23,2014,6,23,7,0.0628571428571422
1,2014-06-08,72,54,63.0,44,53,0.23,40,18,2014,6,23,8,0.091428571428571
2,2014-06-08,70,55,62.5,48,55,0.21,54,15,2014,6,23,8,0.0928571428571422
1,2014-06-09,78,55,66.5,48,55,0.0,48,23,2014,6,24,9,0.071428571428571
2,2014-06-09,79,56,67.5,52,58,0.0,58,23,2014,6,24,9,0.06428571428571363
1,2014-06-10,66,56,61.0,51,55,1.26,67,10,2014,6,24,10,0.251428571428571
2,2014-06-10,70,59,64.5,56,59,0.45,75,11,2014,6,24,10,0.12857142857142792
1,2014-06-11,67,57,62.0,55,58,0.52,78,10,2014,6,24,11,0.29857142857142815
2,2014-06-11,69,62,65.5,60,62,0.03,85,7,2014,6,24,11,0.11571428571428506
1,2014-06-12,79,58,68.5,56,62,0.0,68,21,2014,6,24,12,0.29857142857142815
2,2014-06-12,82,63,72.5,59,64,0.01,69,19,2014,6,24,12,0.11714285714285648
1,2014-06-13,75,55,65.0,41,52,0.0,29,20,2014,6,24,13,0.29857142857142815
2,2014-06-13,75,57,66.0,45,55,0.0,40,18,2014,6,24,13,0.11714285714285648
1,2014-06-14,79,52,65.5,43,55,0.0,35,27,2014,6,24,14,0.28714285714285676
2,2014-06-14,80,57,68.5,43,56,0.0,32,23,2014,6,24,14,0.09999999999999934
1,2014-06-15,84,60,72.0,55,63,0.0,60,24,2014,6,24,15,0.2542857142857139
2,2014-06-15,86,64,75.0,58,65,0.0,63,22,2014,6,24,15,0.06999999999999935
1,2014-06-16,88,67,77.5,61,67,0.0,66,21,2014,6,25,16,0.2542857142857139
2,2014-06-16,90,69,79.5,64,70,0.0,70,21,2014,6,25,16,0.06999999999999935
1,2014-06-17,91,77,84.0,64,70,0.0,64,14,2014,6,25,17,0.07428571428571387
2,2014-06-17,93,79,86.0,68,74,0.0,69,14,2014,6,25,17,0.005714285714285061
1,2014-06-18,82,61,71.5,63,66,0.65,80,21,2014,6,25,18,0.09285714285714246
2,2014-06-18,85,63,74.0,67,70,0.8,85,22,2014,6,25,18,0.11571428571428506
1,2014-06-19,79,59,69.0,61,64,0.32,80,20,2014,6,25,19,0.13857142857142818
2,2014-06-19,82,60,71.0,66,68,0.39,88,22,2014,6,25,19,0.16999999999999932
1,2014-06-20,85,63,74.0,63,67,0.01,76,22,2014,6,25,20,0.13999999999999962
2,2014-06-20,86,66,76.0,67,70,0.03,81,20,2014,6,25,20,0.17428571428571363
1,2014-06-21,84,60,72.0,62,65,1.28,77,24,2014,6,25,21,0.32285714285714245
2,2014-06-21,85,63,74.0,65,67,0.73,80,22,2014,6,25,21,0.2785714285714279
1,2014-06-22,82,63,72.5,61,64,0.0,73,19,2014,6,25,22,0.32285714285714245
2,2014-06-22,82,66,74.0,64,67,0.0,78,16,2014,6,25,22,0.2785714285714279
1,2014-06-23,81,66,73.5,65,68,0.05,81,15,2014,6,26,23,0.32999999999999957
2,2014-06-23,84,69,76.5,69,71,0.16,84,15,2014,6,26,23,0.30142857142857077
1,2014-06-24,87,70,78.5,65,69,0.41,73,17,2014,6,26,24,0.3885714285714282
2,2014-06-24,85,70,77.5,70,72,1.15,85,15,2014,6,26,24,0.465714285714285
1,2014-06-25,80,59,69.5,58,61,0.0,71,21,2014,6,26,25,0.2957142857142853
2,2014-06-25,79,62,70.5,63,65,0.02,82,17,2014,6,26,25,0.3542857142857136
1,2014-06-26,78,59,68.5,57,61,0.0,70,19,2014,6,26,26,0.24999999999999958
2,2014-06-26,77,60,68.5,60,63,0.0,78,17,2014,6,26,26,0.2985714285714279
1,2014-06-27,88,59,73.5,62,67,0.0,74,29,2014,6,26,27,0.24857142857142817
2,2014-06-27,91,62,76.5,65,70,0.0,76,29,2014,6,26,27,0.2942857142857136
1,2014-06-28,87,71,79.0,67,70,0.0,76,16,2014,6,26,28,0.0657142857142853
2,2014-06-28,88,75,81.5,70,73,0.16,79,13,2014,6,26,28,0.2128571428571422
1,2014-06-29,85,69,77.0,67,71,0.07,79,16,2014,6,26,29,0.0757142857142853
2,2014-06-29,88,71,79.5,70,73,0.04,82,17,2014,6,26,29,0.21857142857142792
1,2014-06-30,87,67,77.0,67,70,2.6,79,20,2014,6,27,30,0.4399999999999996
2,2014-06-30,88,68,78.0,71,73,2.06,86,20,2014,6,27,30,0.4899999999999993
1,2014-07-01,80,67,73.5,60,65,0.0,69,13,2014,7,27,1,0.38142857142857106
2,2014-07-01,84,68,76.0,64,68,0.04,75,16,2014,7,27,1,0.3314285714285708
1,2014-07-02,70,56,63.0,53,57,0.12,69,14,2014,7,27,2,0.3985714285714282
2,2014-07-02,74,58,66.0,56,60,0.12,72,16,2014,7,27,2,0.3457142857142851
1,2014-07-03,76,56,66.0,48,56,0.07,49,20,2014,7,27,3,0.4085714285714282
2,2014-07-03,75,57,66.0,51,58,0.05,58,18,2014,7,27,3,0.3528571428571422
1,2014-07-04,79,58,68.5,48,57,0.0,46,21,2014,7,27,4,0.4085714285714282
2,2014-07-04,79,60,69.5,50,59,0.0,50,19,2014,7,27,4,0.3528571428571422
1,2014-07-05,77,60,68.5,54,60,0.0,62,17,2014,7,27,5,0.4085714285714282
2,2014-07-05,79,63,71.0,55,62,0.01,61,16,2014,7,27,5,0.3314285714285707
1,2014-07-06,87,63,75.0,63,68,0.0,74,24,2014,7,27,6,0.3985714285714282
2,2014-07-06,89,66,77.5,66,70,0.0,77,23,2014,7,27,6,0.325714285714285
1,2014-07-07,88,71,79.5,63,69,0.63,68,17,2014,7,28,7,0.11714285714285674
2,2014-07-07,89,72,80.5,66,71,0.48,72,17,2014,7,28,7,0.09999999999999927
1,2014-07-08,81,66,73.5,59,65,0.54,67,15,2014,7,28,8,0.1942857142857139
2,2014-07-08,84,70,77.0,62,68,0.48,69,14,2014,7,28,8,0.16285714285714212
1,2014-07-09,80,62,71.0,54,61,0.0,59,18,2014,7,28,9,0.17714285714285674
2,2014-07-09,81,64,72.5,58,64,0.0,66,17,2014,7,28,9,0.14571428571428496
1,2014-07-10,79,60,69.5,53,60,0.0,58,19,2014,7,28,10,0.16714285714285673
2,2014-07-10,78,63,70.5,56,62,0.0,64,15,2014,7,28,10,0.13857142857142782
1,2014-07-11,81,60,70.5,54,61,0.01,59,21,2014,7,28,11,0.16857142857142815
2,2014-07-11,83,63,73.0,54,63,0.0,56,20,2014,7,28,11,0.13857142857142782
1,2014-07-12,80,70,75.0,66,69,0.47,81,10,2014,7,28,12,0.2357142857142853
2,2014-07-12,81,70,75.5,69,72,3.31,86,11,2014,7,28,12,0.6099999999999993
1,2014-07-13,85,68,76.5,61,67,0.01,67,17,2014,7,28,13,0.2371428571428567
2,2014-07-13,86,71,78.5,65,69,0.04,73,15,2014,7,28,13,0.615714285714285
1,2014-07-14,80,61,70.5,54,61,0.2,59,19,2014,7,29,14,0.17571428571428527
2,2014-07-14,81,64,72.5,57,63,0.37,64,17,2014,7,29,14,0.5999999999999994
1,2014-07-15,70,55,62.5,50,56,0.05,61,15,2014,7,29,15,0.10571428571428527
2,2014-07-15,71,57,64.0,53,58,0.05,67,14,2014,7,29,15,0.5385714285714279
1,2014-07-16,72,55,63.5,47,55,0.0,49,17,2014,7,29,16,0.10571428571428527
2,2014-07-16,73,56,64.5,50,57,0.0,57,17,2014,7,29,16,0.5385714285714279
1,2014-07-17,78,54,66.0,50,57,0.0,55,24,2014,7,29,17,0.10571428571428527
2,2014-07-17,78,58,68.0,53,60,0.0,60,20,2014,7,29,17,0.5385714285714279
1,2014-07-18,79,59,69.0,53,60,0.0,59,20,2014,7,29,18,0.10428571428571384
2,2014-07-18,81,64,72.5,55,62,0.0,59,17,2014,7,29,18,0.5385714285714279
1,2014-07-19,80,57,68.5,52,60,0.0,57,23,2014,7,29,19,0.0371428571428567
2,2014-07-19,80,62,71.0,56,63,0.0,64,18,2014,7,29,19,0.06571428571428507
1,2014-07-20,82,60,71.0,56,63,0.0,64,22,2014,7,29,20,0.03571428571428527
2,2014-07-20,84,66,75.0,59,65,0.0,65,18,2014,7,29,20,0.059999999999999366
1,2014-07-21,86,63,74.5,61,66,0.0,70,23,2014,7,30,21,0.007142857142856697
2,2014-07-21,87,68,77.5,63,69,0.0,70,19,2014,7,30,21,0.007142857142856507
1,2014-07-22,90,69,79.5,67,71,0.01,76,21,2014,7,30,22,0.0014285714285709827
2,2014-07-22,91,72,81.5,70,74,0.19,79,19,2014,7,30,22,0.027142857142856507
1,2014-07-23,75,59,67.0,51,58,0.0,56,16,2014,7,30,23,0.0014285714285709827
2,2014-07-23,76,64,70.0,56,61,0.0,65,12,2014,7,30,23,0.027142857142856507
1,2014-07-24,75,57,66.0,47,56,0.0,46,18,2014,7,30,24,0.0014285714285709827
2,2014-07-24,75,60,67.5,52,59,0.0,58,15,2014,7,30,24,0.027142857142856507
1,2014-07-25,75,55,65.0,54,60,0.0,68,20,2014,7,30,25,0.0014285714285709827
2,2014-07-25,77,60,68.5,57,62,0.0,70,17,2014,7,30,25,0.027142857142856507
1,2014-07-26,84,68,76.0,63,67,0.0,72,16,2014,7,30,26,0.0014285714285709827
2,2014-07-26,85,70,77.5,67,70,0.0,79,15,2014,7,30,26,0.027142857142856507
1,2014-07-27,87,65,76.0,59,66,0.02,64,22,2014,7,30,27,0.00428571428571384
2,2014-07-27,89,66,77.5,62,68,0.04,68,23,2014,7,30,27,0.032857142857142224
1,2014-07-28,73,59,66.0,48,56,0.0,49,14,2014,7,31,28,0.00428571428571384
2,2014-07-28,73,62,67.5,50,58,0.0,53,11,2014,7,31,28,0.032857142857142224
1,2014-07-29,81,58,69.5,53,60,0.01,58,23,2014,7,31,29,0.004285714285713839
2,2014-07-29,81,60,70.5,55,62,0.0,62,21,2014,7,31,29,0.005714285714285081
1,2014-07-30,79,59,69.0,54,60,0.0,61,20,2014,7,31,30,0.004285714285713839
2,2014-07-30,80,61,70.5,58,62,0.0,69,19,2014,7,31,30,0.005714285714285081
1,2014-07-31,84,59,71.5,55,62,0.0,60,25,2014,7,31,31,0.004285714285713839
2,2014-07-31,85,63,74.0,59,65,0.0,66,22,2014,7,31,31,0.005714285714285081
1,2014-08-01,85,62,73.5,56,63,0.15,60,23,2014,8,31,1,0.02571428571428527
2,2014-08-01,83,67,75.0,60,65,0.21,67,16,2014,8,31,1,0.03571428571428508
1,2014-08-02,86,59,72.5,53,61,0.0,54,27,2014,8,31,2,0.02571428571428527
2,2014-08-02,84,63,73.5,56,63,0.0,60,21,2014,8,31,2,0.03571428571428508
1,2014-08-03,87,62,74.5,58,65,0.0,63,25,2014,8,31,3,0.022857142857142413
2,2014-08-03,87,66,76.5,62,67,0.0,70,21,2014,8,31,3,0.029999999999999364
1,2014-08-04,87,67,77.0,60,65,2.76,65,20,2014,8,32,4,0.4171428571428567
2,2014-08-04,88,68,78.0,64,69,1.82,72,20,2014,8,32,4,0.2899999999999994
1,2014-08-05,80,64,72.0,62,65,0.0,77,16,2014,8,32,5,0.4157142857142853
2,2014-08-05,80,68,74.0,66,69,0.07,82,12,2014,8,32,5,0.2999999999999994
1,2014-08-06,80,62,71.0,54,61,0.0,59,18,2014,8,32,6,0.4157142857142853
2,2014-08-06,81,65,73.0,57,64,0.0,63,16,2014,8,32,6,0.2999999999999994
1,2014-08-07,81,61,71.0,56,63,0.0,64,20,2014,8,32,7,0.4157142857142853
2,2014-08-07,81,69,75.0,61,66,0.0,70,12,2014,8,32,7,0.2999999999999994
1,2014-08-08,82,66,74.0,57,64,0.0,62,16,2014,8,32,8,0.39428571428571385
2,2014-08-08,82,70,76.0,60,66,0.0,66,12,2014,8,32,8,0.2699999999999994
1,2014-08-09,80,66,73.0,57,63,0.0,63,14,2014,8,32,9,0.39428571428571385
2,2014-08-09,80,68,74.0,59,65,0.0,66,12,2014,8,32,9,0.2699999999999994
1,2014-08-10,81,69,75.0,59,65,0.0,65,12,2014,8,32,10,0.39428571428571385
2,2014-08-10,82,71,76.5,62,67,0.0,70,11,2014,8,32,10,0.2699999999999994
1,2014-08-11,82,67,74.5,63,67,0.85,75,15,2014,8,33,11,0.12142857142857107
2,2014-08-11,84,68,76.0,67,69,1.16,81,16,2014,8,33,11,0.17571428571428505
1,2014-08-12,70,61,65.5,55,59,0.07,70,9,2014,8,33,12,0.13142857142857106
2,2014-08-12,70,63,66.5,59,62,0.16,80,7,2014,8,33,12,0.1885714285714279
1,2014-08-13,82,57,69.5,55,61,0.0,63,25,2014,8,33,13,0.13142857142857106
2,2014-08-13,83,59,71.0,59,63,0.0,71,24,2014,8,33,13,0.1885714285714279
1,2014-08-14,72,57,64.5,48,56,0.0,51,15,2014,8,33,14,0.13142857142857106
2,2014-08-14,73,61,67.0,50,58,0.0,53,12,2014,8,33,14,0.1885714285714279
1,2014-08-15,78,52,65.0,50,58,0.0,56,26,2014,8,33,15,0.13142857142857106
2,2014-08-15,79,55,67.0,51,59,0.0,56,24,2014,8,33,15,0.1885714285714279
1,2014-08-16,82,62,72.0,61,65,0.0,74,20,2014,8,33,16,0.13142857142857106
2,2014-08-16,81,64,72.5,64,67,0.0,80,17,2014,8,33,16,0.1885714285714279
1,2014-08-17,71,64,67.5,61,63,0.0,83,7,2014,8,33,17,0.13142857142857106
2,2014-08-17,72,66,69.0,64,66,0.0,87,6,2014,8,33,17,0.1885714285714279
1,2014-08-18,83,65,74.0,62,66,0.0,73,18,2014,8,34,18,0.009999999999999645
2,2014-08-18,85,67,76.0,66,69,0.0,79,18,2014,8,34,18,0.02285714285714218
1,2014-08-19,86,69,77.5,65,69,0.09,74,17,2014,8,34,19,0.0128571428571425
2,2014-08-19,86,73,79.5,68,71,0.13,78,13,2014,8,34,19,0.018571428571427896
1,2014-08-20,86,66,76.0,63,68,0.0,72,20,2014,8,34,20,0.0128571428571425
2,2014-08-20,87,68,77.5,67,71,0.0,79,19,2014,8,34,20,0.018571428571427896
1,2014-08-21,79,70,74.5,68,70,0.98,86,9,2014,8,34,21,0.1528571428571425
2,2014-08-21,83,71,77.0,72,73,1.29,90,12,2014,8,34,21,0.20285714285714218
1,2014-08-22,86,72,79.0,70,73,1.58,82,14,2014,8,34,22,0.3785714285714282
2,2014-08-22,87,74,80.5,73,75,3.17,86,13,2014,8,34,22,0.655714285714285
1,2014-08-23,86,68,77.0,69,71,0.34,84,18,2014,8,34,23,0.42714285714285677
2,2014-08-23,87,71,79.0,72,74,0.5,86,16,2014,8,34,23,0.7271428571428565
1,2014-08-24,88,70,79.0,69,72,0.0,80,18,2014,8,34,24,0.42714285714285677
2,2014-08-24,89,73,81.0,73,75,0.0,85,16,2014,8,34,24,0.7271428571428565
1,2014-08-25,88,71,79.5,68,71,0.01,78,17,2014,8,35,25,0.4285714285714282
2,2014-08-25,92,73,82.5,72,74,0.78,81,19,2014,8,35,25,0.838571428571428
1,2014-08-26,85,71,78.0,65,69,0.12,74,14,2014,8,35,26,0.4328571428571425
2,2014-08-26,86,49,67.5,68,71,0.0,101,37,2014,8,35,26,0.8199999999999994
1,2014-08-27,82,67,74.5,60,65,0.0,68,15,2014,8,35,27,0.4328571428571425
2,2014-08-27,81,70,75.5,63,67,0.0,73,11,2014,8,35,27,0.8199999999999994
1,2014-08-28,77,67,72.0,57,63,0.0,65,10,2014,8,35,28,0.29285714285714254
2,2014-08-28,77,69,73.0,61,66,0.02,73,8,2014,8,35,28,0.6385714285714279
1,2014-08-29,86,71,78.5,67,70,0.08,77,15,2014,8,35,29,0.07857142857142822
2,2014-08-29,88,73,80.5,69,72,0.0,78,15,2014,8,35,29,0.18571428571428505
1,2014-08-30,83,70,76.5,65,69,0.27,76,13,2014,8,35,30,0.06857142857142823
2,2014-08-30,86,74,80.0,69,72,0.0,79,12,2014,8,35,30,0.11428571428571363
1,2014-08-31,85,68,76.5,65,69,0.0,76,17,2014,8,35,31,0.06857142857142823
2,2014-08-31,87,71,79.0,69,72,0.0,80,16,2014,8,35,31,0.11428571428571363
1,2014-09-01,83,70,76.5,65,69,0.36,76,13,2014,9,36,1,0.11857142857142823
2,2014-09-01,85,74,79.5,69,72,0.0,80,11,2014,9,36,1,0.0028571428571421936
1,2014-09-02,82,67,74.5,60,65,0.01,68,15,2014,9,36,2,0.10285714285714252
2,2014-09-02,85,69,77.0,62,67,0.0,69,16,2014,9,36,2,0.0028571428571421936
1,2014-09-03,83,61,72.0,59,65,0.0,69,22,2014,9,36,3,0.10285714285714252
2,2014-09-03,85,67,76.0,63,68,0.0,72,18,2014,9,36,3,0.0028571428571421936
1,2014-09-04,85,71,78.0,66,70,0.26,76,14,2014,9,36,4,0.13999999999999965
2,2014-09-04,87,73,80.0,69,72,0.22,79,14,2014,9,36,4,0.031428571428570765
1,2014-09-05,88,64,76.0,65,69,0.5,77,24,2014,9,36,5,0.19999999999999968
2,2014-09-05,89,67,78.0,69,72,0.43,82,22,2014,9,36,5,0.0928571428571422
1,2014-09-06,75,60,67.5,51,58,0.0,55,15,2014,9,36,6,0.1614285714285711
2,2014-09-06,76,62,69.0,54,60,0.0,61,14,2014,9,36,6,0.0928571428571422
1,2014-09-07,80,54,67.0,49,57,0.0,51,26,2014,9,36,7,0.1614285714285711
2,2014-09-07,79,58,68.5,53,60,0.0,60,21,2014,9,36,7,0.0928571428571422
1,2014-09-08,77,55,66.0,52,59,0.0,61,22,2014,9,37,8,0.10999999999999967
2,2014-09-08,79,60,69.5,54,61,0.0,61,19,2014,9,37,8,0.0928571428571422
1,2014-09-09,79,63,71.0,59,64,0.01,71,16,2014,9,37,9,0.10999999999999967
2,2014-09-09,81,66,73.5,62,66,0.01,74,15,2014,9,37,9,0.09428571428571363
1,2014-09-10,80,56,68.0,61,64,1.31,82,24,2014,9,37,10,0.2971428571428568
2,2014-09-10,82,58,70.0,64,67,1.61,85,24,2014,9,37,10,0.3242857142857137
1,2014-09-11,56,50,53.0,42,47,0.0,49,6,2014,9,37,11,0.2599999999999997
2,2014-09-11,58,52,55.0,45,50,0.0,58,6,2014,9,37,11,0.2928571428571422
1,2014-09-12,55,44,49.5,43,46,0.13,64,11,2014,9,37,12,0.20714285714285685
2,2014-09-12,57,46,51.5,48,50,0.1,83,11,2014,9,37,12,0.24571428571428508
1,2014-09-13,59,41,50.0,40,44,0.0,45,18,2014,9,37,13,0.20714285714285685
2,2014-09-13,60,42,51.0,42,47,0.01,54,18,2014,9,37,13,0.2471428571428565
1,2014-09-14,65,42,53.5,43,49,0.0,52,23,2014,9,37,14,0.20714285714285685
2,2014-09-14,67,46,56.5,44,51,0.0,50,21,2014,9,37,14,0.2471428571428565
1,2014-09-15,62,51,56.5,48,52,0.0,67,11,2014,9,38,15,0.20714285714285685
2,2014-09-15,62,54,58.0,50,54,0.0,70,8,2014,9,38,15,0.2471428571428565
1,2014-09-16,68,44,56.0,43,50,0.0,47,24,2014,9,38,16,0.20571428571428543
2,2014-09-16,69,47,58.0,46,52,0.0,55,22,2014,9,38,16,0.24571428571428508
1,2014-09-17,70,48,59.0,45,52,0.0,50,22,2014,9,38,17,0.01857142857142827
2,2014-09-17,72,49,60.5,48,54,0.0,58,23,2014,9,38,17,0.015714285714285063
1,2014-09-18,70,53,61.5,52,56,0.0,69,17,2014,9,38,18,0.01857142857142827
2,2014-09-18,72,53,62.5,54,57,0.0,73,19,2014,9,38,18,0.015714285714285063
1,2014-09-19,78,53,65.5,48,56,0.0,50,25,2014,9,38,19,0.0
2,2014-09-19,76,57,66.5,49,57,0.0,51,19,2014,9,38,19,0.0014285714285707757
1,2014-09-20,77,63,70.0,61,64,0.12,78,14,2014,9,38,20,0.017142857142856842
2,2014-09-20,80,63,71.5,62,65,0.12,78,17,2014,9,38,20,0.01714285714285649
1,2014-09-21,69,51,60.0,50,55,0.0,66,18,2014,9,38,21,0.017142857142856842
2,2014-09-21,70,52,61.0,51,56,0.0,67,18,2014,9,38,21,0.01714285714285649
1,2014-09-22,67,46,56.5,43,49,0.0,46,21,2014,9,39,22,0.017142857142856842
2,2014-09-22,69,48,58.5,45,52,0.0,51,21,2014,9,39,22,0.01714285714285649
1,2014-09-23,74,51,62.5,46,53,0.0,48,23,2014,9,39,23,0.017142857142856842
2,2014-09-23,76,50,63.0,48,55,0.0,53,26,2014,9,39,23,0.01714285714285649
1,2014-09-24,77,54,65.5,49,56,0.0,53,23,2014,9,39,24,0.017142857142856842
2,2014-09-24,77,54,65.5,50,57,0.0,56,23,2014,9,39,24,0.01714285714285649
1,2014-09-25,74,56,65.0,52,58,0.0,62,18,2014,9,39,25,0.017142857142856842
2,2014-09-25,78,58,68.0,54,59,0.0,63,20,2014,9,39,25,0.01714285714285649
1,2014-09-26,79,51,65.0,53,58,0.0,65,28,2014,9,39,26,0.017142857142856842
2,2014-09-26,81,59,70.0,55,61,0.0,63,22,2014,9,39,26,0.01714285714285649
1,2014-09-27,79,54,66.5,54,59,0.0,66,25,2014,9,39,27,0.0
2,2014-09-27,79,61,70.0,57,62,0.0,68,18,2014,9,39,27,0.0
1,2014-09-28,78,53,65.5,55,59,0.0,70,25,2014,9,39,28,0.0
2,2014-09-28,79,58,68.5,57,62,0.0,70,21,2014,9,39,28,0.0
1,2014-09-29,83,53,68.0,54,58,0.01,63,30,2014,9,40,29,0.0014285714285711272
2,2014-09-29,84,57,70.5,57,61,0.0,67,27,2014,9,40,29,0.0
1,2014-09-30,58,47,52.5,47,50,0.0,74,11,2014,9,40,30,0.0014285714285711272
2,2014-09-30,61,51,56.0,49,52,0.0,72,10,2014,9,40,30,0.0
1,2014-10-01,70,49,59.5,50,55,0.0,67,21,2014,10,40,1,0.0014285714285711272
2,2014-10-01,73,52,62.5,51,57,0.0,64,21,2014,10,40,1,0.0
